id,gen,sp,ssp,grp,en,rec,cnt,loc,lat,lon,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp,annotation-set,length_sec,path_file_lokal
1034106,Nyctalus,leisleri,,bats,Leisler's Noctule,Sarah Mahie,Netherlands,"Winterswijk Ratum, Winterswijk, Gelderland",51.9665,6.7976,50,social call,,,field recording,//xeno-canto.org/1034106,https://xeno-canto.org/1034106/download,XC1034106-TADTEN_20250830_010517.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/1034106/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/1034106/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/1034106/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/1034106/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,01:05,2025-08-30,2025-08-30,['Leptophyes punctatissima'],Type C social calls of an advertising male Leisler's bat.,no,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus leisleri_Leisler's Noctule/XC1034106.wav
1034709,Nyctalus,leisleri,,bats,Leisler's Noctule,Paul Kelly,Ireland,"Copper Lane, Meath, County Meath",53.5971,-6.3923,90,feeding buzz,uncertain,uncertain,field recording,//xeno-canto.org/1034709,https://xeno-canto.org/1034709/download,XC1034709-batardcath.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1034709/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1034709/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1034709/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1034709/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:28,22:00,2025-08-20,2025-09-01,[],Resident species in attic. ,no,no,,,yes,Sm4 ,Sm4 ,24000,[],28,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus leisleri_Leisler's Noctule/XC1034709.wav
901293,Nyctalus,leisleri,,bats,Leisler's Noctule,Albert Lastukhin,Russian Federation,"Rodnikovskoe, Arzgirsky District, Stavropol Krai",45.4308,44.1244,80,echolocation,,adult,field recording,//xeno-canto.org/901293,https://xeno-canto.org/901293/download,"XC901293-Nyctalus-noctula-0418_202657,3.wav","{'small': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/901293/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/901293/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/901293/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/901293/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:11,20:30,2024-04-18,2024-05-08,[],,no,no,,,no,,,96000,[],11,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus leisleri_Leisler's Noctule/XC901293.wav
822413,Nyctalus,leisleri,,bats,Leisler's Noctule,Arjan Boonman,Netherlands,"De Kathedraal van het Munnichsbos (near  Sint Odiliënberg), Roerdalen, Limburg",51.1236,5.9962,50,social call,uncertain,uncertain,emerging from roost,//xeno-canto.org/822413,https://xeno-canto.org/822413/download,XC822413-bosvleermkolon0346jul3.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/BATZCVUEMZ/822413/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/BATZCVUEMZ/822413/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/BATZCVUEMZ/822413/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/BATZCVUEMZ/822413/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,03:46,2023-07-03,2023-08-14,[],Social calls of bats flying around the roost,no,no,,,yes,Audiomoth 192 kHz,MEMS,192000,[],17,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus leisleri_Leisler's Noctule/XC822413.wav
1033742,Nyctalus,leisleri,,bats,Leisler's Noctule,Paul Kelly,Ireland,"Copper Lane, Meath, County Meath",53.5971,-6.3923,90,social call,uncertain,uncertain,field recording,//xeno-canto.org/1033742,https://xeno-canto.org/1033742/download,XC1033742-LeislerArdcath3.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033742/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033742/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033742/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033742/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,00:30,2025-08-20,2025-08-28,[],"Resident species, only bat that my recorder can hear. Recorder set at 6db. Subject roost and nest in my attic and are easily observed at dusk, bigger size obvious. ",no,no,,,yes,Sm4 ,Sm4 ,24000,[],10,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus leisleri_Leisler's Noctule/XC1033742.wav
1033743,Nyctalus,leisleri,,bats,Leisler's Noctule,Paul Kelly,Ireland,"Copper Lane, Meath, County Meath",53.5971,-6.3923,90,social call,uncertain,uncertain,field recording,//xeno-canto.org/1033743,https://xeno-canto.org/1033743/download,XC1033743-LeislerArdcath2.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033743/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033743/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033743/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/WBZVBDKAUE/1033743/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,00:30,2025-08-20,2025-08-28,[],"Resident species, only bat that my recorder can hear. Recorder set at 6db. Subject roost and nest in my attic and are easily observed at dusk, bigger size obvious. ",no,no,,,yes,Sm4 ,Sm4 ,24000,[],15,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus leisleri_Leisler's Noctule/XC1033743.wav
930843,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"echolocation, social call",,,field recording,//xeno-canto.org/930843,https://xeno-canto.org/930843/download,XC930843-529bfb5a-28c6-4226-b950-ce010e787490.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930843/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930843/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930843/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930843/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:22,2024-08-28,2024-08-29,['Pipistrellus pipistrellus'],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930843.wav
930844,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"echolocation, social call, song",,,field recording,//xeno-canto.org/930844,https://xeno-canto.org/930844/download,XC930844-d550fd71-2010-4877-9e21-e394a7b54565.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930844/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930844/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930844/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930844/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:20,2024-08-28,2024-08-29,[],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930844.wav
930845,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"social call, song",,,field recording,//xeno-canto.org/930845,https://xeno-canto.org/930845/download,XC930845-116a5584-565e-4f10-9720-b58f8e8c3724.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930845/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930845/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930845/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930845/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:20,2024-08-28,2024-08-29,['Pipistrellus pipistrellus'],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930845.wav
930846,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"echolocation, social call, song",,,field recording,//xeno-canto.org/930846,https://xeno-canto.org/930846/download,XC930846-a457c399-ec0a-4485-81b9-bcf1b0e31698.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930846/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930846/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930846/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930846/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:19,2024-08-28,2024-08-29,['Pipistrellus pipistrellus'],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930846.wav
930847,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"echolocation, social call, song",,,field recording,//xeno-canto.org/930847,https://xeno-canto.org/930847/download,XC930847-e0083333-d062-4d60-adb1-b26678a6897b.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930847/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930847/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930847/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930847/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:19,2024-08-28,2024-08-29,[],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930847.wav
930848,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"social call, song",,,field recording,//xeno-canto.org/930848,https://xeno-canto.org/930848/download,XC930848-069c71a8-ccbf-432d-9004-516399d3c8dc.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930848/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930848/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930848/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930848/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:18,2024-08-28,2024-08-29,[],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930848.wav
930849,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"social call, song",,,field recording,//xeno-canto.org/930849,https://xeno-canto.org/930849/download,XC930849-306b5ccc-4fa6-4d0b-bfba-61c44fd69c2c.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930849/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930849/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930849/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930849/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:18,2024-08-28,2024-08-29,['Pipistrellus pipistrellus'],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930849.wav
930852,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"echolocation, feeding buzz, social call",,,field recording,//xeno-canto.org/930852,https://xeno-canto.org/930852/download,XC930852-2f64e53e-21d3-44a5-ab9b-e0c6229ccc9f.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930852/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930852/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930852/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930852/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:16,2024-08-28,2024-08-29,[],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930852.wav
934880,Nyctalus,noctula,,bats,Common Noctule,brickegickel,Germany,"Groß-Gerau (near  Riedstadt), Darmstadt, Hessen",49.8511,8.388,80,"echolocation, feeding buzz",,,field recording,//xeno-canto.org/934880,https://xeno-canto.org/934880/download,XC934880-NYCNOC_20240921_192150.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/MCFGTDXKHO/934880/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/MCFGTDXKHO/934880/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/MCFGTDXKHO/934880/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/MCFGTDXKHO/934880/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,19:30,2024-09-21,2024-09-22,[],flogen in großer Höhe über dem Rhein,yes,no,,,no,Gigaset GX4,Echo Meter Touch 2 Pro,256000,[],30,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC934880.wav
955062,Nyctalus,noctula,,bats,Common Noctule,Albert Lastukhin,Russian Federation,"Severnyi, Gorod Cheboksary, Chuvashia Republic",56.3109,47.1531,80,echolocation,uncertain,uncertain,field recording,//xeno-canto.org/955062,https://xeno-canto.org/955062/download,"XC955062-Nyctalus-noctula-20.05.2023,-ЯранКуб-вечер-ночь-230520_001,AA2.wav","{'small': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/955062/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/955062/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/955062/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/955062/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:44,23:30,2023-05-20,2024-12-14,"['Otus scops', 'Luscinia luscinia', 'Caprimulgus europaeus']",,no,no,,,no,,,44100,[],44,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC955062.wav
930842,Nyctalus,noctula,,bats,Common Noctule,Fabienne Schwab,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8749,6.9474,10,"social call, song",,,field recording,//xeno-canto.org/930842,https://xeno-canto.org/930842/download,XC930842-4e57fe1a-0c43-4676-8e34-f0e42fb3ff6a.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930842/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930842/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930842/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/930842/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,22:21,2024-08-28,2024-08-29,[],"Two of our fieldworkers found a roost of the common noctule in a tree, assumed to be a mating roost. One bat was clearly visible sitting inside the tree hole, while it was emitting calls. This bat is assumed to be the male. The calls are very similar to the recordings of Jon Russ of a male noctule calling from a tree (Russ, 2021). A few encounters with a close-approaching bat, assumed to be female, took place. A big variety of social calls were recorded.

- Jon Russ (2021). Bat Calls of Britain and Europe: a Guide to Species Identification. Pelagic Publishing. ",yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC930842.wav
990084,Nyctalus,noctula,,bats,Common Noctule,Albert Lastukhin,Russian Federation,"Vurmankasy (Lapsarskogo S/P), Gorod Cheboksary, Chuvashia",56.0701,47.2699,160,"echolocation, social call",,adult,field recording,//xeno-canto.org/990084,https://xeno-canto.org/990084/download,"XC990084-Nyctalus-noctula-0419_200735-,-ботпруд,-20-10,-+18,5-AAABBf-пара.wav","{'small': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990084/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990084/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990084/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990084/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:12,20:00,2025-04-19,2025-04-20,['Turdus philomelos'],,yes,no,,,no,,,96000,[],12,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC990084.wav
919973,Nyctalus,noctula,,bats,Common Noctule,Douwe van der Wijk,Netherlands,"Valthermond, Borger-Odoorn, Drenthe",52.8752,6.9486,10,"echolocation, feeding buzz, social call",,,field recording,//xeno-canto.org/919973,https://xeno-canto.org/919973/download,XC919973-7b050130-6406-46a6-8141-b6295457e81e.wav,"{'small': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/919973/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/919973/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/919973/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/JDAUUJDQDA/919973/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:29,23:17,2024-07-05,2024-07-11,[],Two common noctules were seen flying in tandem when the next recording with a variety of social calls was taken.,yes,no,,,no,Echo Meter Touch 2,,256000,[],29,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC919973.wav
993821,Nyctalus,noctula,,bats,Common Noctule,Albert Lastukhin,Russian Federation,"Sal'nyi, Alatyrskiy Rayon, Chuvashia",54.8537,47.0131,110,echolocation,,adult,field recording,//xeno-canto.org/993821,https://xeno-canto.org/993821/download,"XC993821-Nyctalus-noctula-0423_204812,-мост-р.Бездна,-Сальный,-дорога-на-юг+.wav","{'small': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/993821/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/993821/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/993821/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/993821/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:15,21:00,2025-04-23,2025-05-02,[],,no,no,,,no,,,96000,[],15,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC993821.wav
990085,Nyctalus,noctula,,bats,Common Noctule,Albert Lastukhin,Russian Federation,"Vurmankasy (Lapsarskogo S/P), Gorod Cheboksary, Chuvashia",56.0701,47.2699,160,"echolocation, social call",,adult,field recording,//xeno-canto.org/990085,https://xeno-canto.org/990085/download,"XC990085-Nyctalus-noctula-0419_200735-,-ботпруд,-20-10,-+18,5-AAABBf1,-пара.wav","{'small': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990085/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990085/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990085/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/990085/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,20:00,2025-04-19,2025-04-20,['Turdus philomelos'],,yes,no,,,no,,,96000,[],13,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC990085.wav
996695,Nyctalus,noctula,,bats,Common Noctule,Albert Lastukhin,Russian Federation,"Cheboksary, Gorod Cheboksary, Chuvashia Republic",56.0843,47.2579,170,echolocation,,adult,field recording,//xeno-canto.org/996695,https://xeno-canto.org/996695/download,"XC996695-Nyctalus-nocntula-0509_202955,ботпруд,Ю.-бер,-20-29,+12,-ААА-2.5-м-от-меня.wav","{'small': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/996695/grey-small.png', 'med': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/996695/grey-medium.png', 'large': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/996695/colour.png', 'full': '//xeno-canto.org/sounds/spectrograms/LELYWQKUZX/996695/colour.png'}","{'small': '', 'med': '', 'large': ''}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:58,20:30,2025-05-09,2025-05-10,[],,yes,no,,,no,,,96000,[],58,/content/drive/MyDrive/Projek/Muhajir Kelelawar/Vespertilionidae_dataset_baru/Nyctalus noctula_Common Noctule/XC996695.wav
